token	lemma	pos
,	,	$,
suffragari	suffragor	V
promittit	promitto	V
,	,	$,
spe	spes	NN
exhilaratum	exhilaratus	NN
remittit	remitto	V
:	:	$.
spes	spes	NN
autem	autem	CON
non	non	ADV
confundit	confundo	V
.	.	$.

velociter	velociter	ADV
siquidem	siquidem	CON
de	de	AP
curia	curia	NN
exeunt	exeo	V
,	,	$,
qui	qui	PRO
comitem	comes	NN
conveniant	convenio	V
,	,	$,
extraordinarie	extraordinarius	ADJ
exspoliatum	exspolio	NN
ordinarie	ordinarius	NN
vestiri	vestior	ADJ
ore	os	NN
defensoris	defensor	NN
praecipiant	praecipio	V
,	,	$,
de	de	AP
jure	ius	NN
in	in	AP
curia	curia	NN
ejus	is	PRO
ratiocinando	ratiocino	V
certa	certus	ADJ
die	dies	NN
decertent	decerto	V
.	.	$.

quod	quod	CON
cum	cum	CON
refutasset	refuto	V
ulcisci	ulciscus	V
,	,	$,
festinans	festino	ADJ
defensor	defensor	NN
collecto	colligo	ADJ
exercitu	exercitus	NN
multo	multus	ADJ
in	in	AP
eum	is	PRO
exsiliit	exsilio	V
,	,	$,
praefatumque	praefatus	ADJ
castrum	caster	NN
aggrediens	aggrediens	V
modo	modo	ADV
armis	arma	NN
,	,	$,
modo	modo	ADV
igne	ignis	NN
impugnans	impugno	V
,	,	$,
multo	multo	ADV
congressu	congredior	V
expugnavit	expugno	V
,	,	$,
turrimque	turris	ADJ
ipsam	ipse	PRO
militari	militare	NP
custodia	custodia	NN
munivit	munio	V
,	,	$,
et	et	CON
munitam	munio	V
hugoni	hugo	NN
,	,	$,
sicut	sicut	CON
spoponderat	spondero	V
restituit	restituo	V
.	.	$.

movet	moveo	V
itidem	itidem	ADJ
exercitum	exercitus	NN
ad	ad	AP
aliud	alius	PRO
ejusdem	idem	PRO
comitis	comes	NN
castrum	castrum	NN
,	,	$,
nomine	nomen	NN
canliacum	propername	NE
,	,	$,
tentoria	tentoria	NN
figit	figo	V
,	,	$,
machinas	machina	ADJ
impugnatorias	impugnatorius	NN
instrui	instruus	V
praecepit	praecipio	V
.	.	$.

verum	verum	ADV
multo	multo	ADV
aliter	aliter	ADV
quam	quam	ADV
sperabat	spero	V
evenire	evenio	V
contigit	contingo	V
.	.	$.

mutata	muto	V
quippe	quippe	CON
grata	gratus	NN
aeris	aer	NN
temperie	temperies	NN
,	,	$,
ingrata	ingratus	ADJ
et	et	CON
turbulenta	turbulenta	V
intemperies	intemperieries	NN
emersit	emerto	V
,	,	$,
tantoque	tantus	ADJ
et	et	CON
tam	tam	ADV
horribili	horribilis	ADJ
impluvio	impluvium	NN
tonitruorum	tonitruus	ADJ
coruscatione	coruscatio	NN
totam	totus	ADJ
terram	terra	NN
in	in	AP
nocte	nox	NN
turbavit	turbo	V
,	,	$,
exercitum	exercitus	NN
affecit	afficio	V
,	,	$,
equos	equus	NN
caecidit	caecido	V
,	,	$,
ut	ut	CON
vix	vix	ADV
vivere	vivo	V
quidam	quidam	PRO
eorum	is	PRO
sperarent	spero	V
.	.	$.

quo	qui	PRO
intolerabili	intolerabilis	NN
horrore	horror	V
cum	cum	CON
quidam	quidam	PRO
de	de	AP
exercitu	exercitus	NN
in	in	AP
aurora	aurus	NN
fugam	fuga	NP
matutinam	matutina	ADJ
pararent	paro	V
,	,	$,
dormitante	dormito	V
adhuc	adhuc	ADV
defensore	defensor	V
in	in	AP
papilione	papilium	NN
,	,	$,
dolose	dolose	ADV
tentoriis	tentorius	ADJ
ignis	ignis	NN
est	sum	V
applicitus	applicio	V
:	:	$.
ex	ex	AP
quo	quo	CON
,	,	$,
quia	quia	CON
signum	signum	NN
est	sum	V
recedendi	recedo	V
,	,	$,
subito	subito	ADV
exercitus	exercitus	NN
tam	tam	ADV
incaute	incaute	ADV
quam	quam	ADV
confuse	confuse	ADJ
exire	exeo	V
festinant	festino	V
,	,	$,
inopinatam	inopinatus	V
recessionem	recessio	NN
,	,	$,
nec	nec	CON
quid	quis	PRO
alii	alius	PRO
aliis	alius	PRO
conferant	confero	V
attendentes	attendo	V
.	.	$.

quorum	qui	PRO
incursu	incursus	NN
praecipiti	praecipitus	V
multoque	multus	NN
clamore	clamor	NN
dominus	dominus	NN
stupetactus	stupeto	V
,	,	$,
quaerens	quaero	V
quid	quis	PRO
esset	sum	V
,	,	$,
equo	equus	ADJ
insiliit	insilio	V
post	post	ADV
exercitum	exercitus	NN
festinans	festino	V
,	,	$,
quia	quia	CON
jam	iam	ADV
circumquaque	circumquaque	NN
dispersi	dispergo	V
erant	sum	V
,	,	$,
reducere	reduco	V
nullo	nullus	PRO
modo	modus	NN
valuit	valeo	V
.	.	$.

quid	quis	PRO
aliud	alius	PRO
faceret	facio	V
famosus	famosus	NN
juvenis	iuvenio	NN
,	,	$,
quam	quam	CON
ad	ad	ADV
arma	arma	NN
currere	curro	V
,	,	$,
quam	qui	ADV
cum	cum	CON
paucis	paucus	ADJ
quos	qui	PRO
potuit	possum	V
retrocedere	retrocedo	V
,	,	$,
murum	murum	NN
se	sui	PRO
pro	pro	AP
praecedentibus	praecedo	V
opponere	oppono	V
,	,	$,
saepe	saepe	ADV
percuti	percutio	V
,	,	$,
et	et	CON
saepe	saepe	ADV
percutere	percutio	V
?	?	$.
verum	verum	ADV
etsi	etsi	CON
illi	ille	PRO
,	,	$,
quibus	qui	PRO
pereuntibus	pereo	V
ipse	ipse	PRO
murus	murus	NN
erat	sum	V
,	,	$,
quiete	quies	NN
et	et	CON
secure	securio	V
potuerunt	possum	V
fugere	fugio	V
,	,	$,
tamen	tamen	ADV
quia	quia	CON
multi	multus	ADJ
gregatim	gregatim	ADV
et	et	CON
disperse	disperse	V
procul	procul	ADV
ab	ab	AP
eo	is	PRO
fugiebant	fugio	V
,	,	$,
multi	multus	NN
ab	ab	AP
hostibus	hostis	NN
capti	capio	V
sunt	sum	V
.	.	$.

inter	inter	AP
quos	qui	PRO
excellentior	excello	ADJ
captus	capio	V
fuit	sum	V
ipse	ipse	PRO
hugo	hugo	ADJ
claromontensis	claromontensis	NN
,	,	$,
et	et	CON
guido	guidum	NN
silvanectensis	silvanectensis	ADJ
,	,	$,
herluinus	herluinus	V
parisiensis	parisiensis	NN
,	,	$,
et	et	CON
obscuri	obscurus	V
nominis	nomen	NN
quamplures	quampluris	NN
gregarii	gregarius	NN
,	,	$,
et	et	CON
pedestris	pedestra	ADJ
exercitus	exercitus	NN
multi	multus	ADJ
.	.	$.

hac	hic	PRO
igitur	igitur	CON
lacessitus	lacessitus	NN
injuria	iniurius	NN
,	,	$,
quanto	quanto	PRO
rudis	rudus	NN
et	et	CON
ignarus	ignarus	ADJ
infortunii	infortunium	NN
hujusmodi	huiusmodi	NN
hactenus	hactenus	ADV
fuerat	sum	V
,	,	$,
tanto	tantus	PRO
cum	cum	AP
parisius	parisius	ADJ
redisset	redeo	V
moti	motus	V
animi	animus	NN
insolentia	insolentia	NN
intumescebat	intumesco	V
,	,	$,
et	et	CON
ut	ut	CON
ejus	is	PRO
aetatis	aetas	NN
mos	mos	NN
est	sum	V
,	,	$,
si	si	CON
tamen	tamen	ADV
imitativa	imitativus	NN
sit	sum	V
probitatis	probitas	V
,	,	$,
movet	moveo	V
et	et	CON
movetur	moveo	V
.	.	$.

et	et	CON
ut	ut	CON
cito	cito	ADV
injuriam	iniuria	NN
ulciscatur	ulcisco	V
,	,	$,
exaestuans	exaestuo	V
undecunque	undecumque	ADV
triplicato	triplicor	ADJ
exercitu	exercitus	NN
sagaciter	sagaciter	ADV
aeque	aeque	ADV
,	,	$,
ut	ut	CON
prudenter	prudenter	ADV
,	,	$,
crebro	crebro	ADV
ingeminat	ingemino	V
suspirio	suspirium	NN
decentius	decenter	V
mortem	mors	NN
quam	quam	PRO
verecundiam	verecundia	NN
sustinere	sustineo	V
.	.	$.

quod	quod	CON
cum	cum	CON
amicorum	amicus	NN
relatione	relatio	NN
comperisset	comperio	V
comes	comes	NN
matthaeus	matthaeus	NP
,	,	$,
ut	ut	CON
erat	sum	V
elegans	elego	NP
vir	vir	NN
et	et	CON
facetus	facio	NN
,	,	$,
impatiens	impatiens	V
verecundiae	verecundia	NN
accidentalis	accidentalis	NN
domini	dominus	NN
sui	suus	PRO
,	,	$,
multiplicato	multiplico	V
intercessore	intercessor	V
,	,	$,
viam	via	NN
pacis	pax	NN
affectare	affecto	V
summopere	summopere	ADV
investigat	investigo	V
.	.	$.

multa	multus	ADJ
dulcedine	dulcedo	NN
,	,	$,
multis	multus	ADJ
blandimentis	blandimo	NN
animum	animus	NN
juvenilem	iuvenilis	NN
demulcere	demulco	V
elaborat	elaboro	V
,	,	$,
satis	satis	ADV
convenienter	convenienter	ADV
nulla	nullus	PRO
hoc	hic	PRO
factum	facio	V
deliberatione	deliberatio	NN
,	,	$,
sed	sed	CON
ex	ex	AP
contingenti	contingentus	V
accidisse	accido	V
,	,	$,
injuriam	iniuria	NN
excusat	excuso	V
,	,	$,
seque	seque	PRO
pronum	pronum	NN
ad	ad	ADV
ejus	is	PRO
nutum	nutus	NN
satisfactioni	satisfactio	NN
praesentat	praesento	V
.	.	$.

in	in	AP
quo	quo	CON
quidem	quidem	ADV
prece	prex	NN
multorum	multus	ADJ
,	,	$,
consilio	consilium	NN
familiarium	familiarius	V
,	,	$,
multo	multo	ADV
etiam	etiam	CON
patris	pater	NN
rogatu	rogo	NN
,	,	$,
licet	licet	CON
sero	serus	ADJ
,	,	$,
viri	vir	NN
animus	animus	NN
mollescit	mollesco	V
,	,	$,
resipiscenti	resipiscentum	V
parcit	parcet	V
,	,	$,
injuriam	iniuria	NN
condonat	condono	V
,	,	$,
recuperabilia	recuperabilis	ADJ
perdita	perditus	V
comite	comes	NN
reddente	reddo	V
restaurat	restauro	V
,	,	$,
captos	captus	NN
liberat	libero	V
,	,	$,
hugoni	hugonus	NN
claromontensi	claromontensis	V
pacem	pax	NN
,	,	$,
et	et	CON
quod	quod	CON
castri	castrum	NN
praeoccupati	praeoccupo	NN
suum	suus	PRO
erat	sum	V
firma	firmus	ADJ
pace	pax	NN
reformat	reformo	V
.	.	$.

infestabatur	infestor	V
nobilis	nobilis	ADJ
ecclesia	ecclesia	NN
remensis	remensis	ADJ
suorum	suus	PRO
et	et	CON
ecclesiarum	ecclesia	NN
ad	ad	AP
se	sui	PRO
pertinentium	pertineo	V
dilapidatione	dilapidatio	NN
bonorum	bonus	NN
tyrannide	tyrannis	NE
fortissimi	fors	NE
et	et	CON
tumultuosi	tumultuosus	ADJ
baronis	baro	NN
ebali	ebalis	ADJ
ruciacensis	ruciacensis	NN
,	,	$,
et	et	CON
filii	filius	NN
ejus	is	PRO
guischardi	guischardus	V
.	.	$.

qui	qui	PRO
quanto	quanto	PRO
militiae	militia	NN
agebatur	ago	V
exercitio	exercitio	NN
(	(	$(
erat	sum	V
enim	enim	CON
tantae	tantus	ADJ
magnanimitatis	magnanimitas	NN
,	,	$,
ut	ut	CON
aliquando	aliquando	ADV
cum	cum	AP
exercitu	exercitus	NN
magno	magnus	ADJ
,	,	$,
quod	quod	CON
solos	solus	ADJ
reges	rex	NN
deceret	decero	V
,	,	$,
in	in	AP
hispaniam	hispania	ADJ
proficisceretur	proficiscor	V
)	)	$(
tanto	tantus	PRO
insanior	insanior	NN
et	et	CON
rapacior	rapacior	NN
his	hic	PRO
explendis	explendus	ADJ
depraedationibus	depraedatio	NN
,	,	$,
rapinis	rapina	NN
et	et	CON
omni	omnis	ADJ
malitiae	malitia	NN
insistebat	insisto	V
.	.	$.

tanti	tantus	ADJ
ergo	ergo	ADV
et	et	CON
tam	tam	ADV
facinorosi	facinorosus	ADJ
viri	vir	NN
apud	apud	AP
dominum	dominus	NN
regem	rex	NN
philippum	philippus	ADJ
centies	centio	NN
,	,	$,
et	et	CON
modo	modo	NN
apud	apud	AP
filium	filius	NN
bis	bis	ADV
aut	aut	CON
ter	ter	ADV
lugubri	luguber	NN
querela	querela	NN
deposita	depono	V
,	,	$,
filius	filius	NN
invective	invectivus	ADJ
exercitum	exercitus	NN
mediocrem	mediocris	NE
fere	fere	ADV
septingentorum	septingentus	NN
militum	militus	NN
de	de	AP
nobilioribus	nobilis	ADJ
franciae	francia	NE
optimatibus	optimatus	NN
delectum	delectus	NN
cogit	cogo	V
,	,	$,
remis	remis	NP
festinat	festino	V
,	,	$,
pene	paene	ADV
per	per	AP
duos	duo	NUM
menses	mensis	NN
multo	multus	ADJ
conflictu	conflictus	NN
praeteritas	praeteritas	ADJ
punit	punio	ADJ
ecclesiarum	ecclesia	NN
molestias	molestia	NN
:	:	$.
ejusdem	idem	PRO
praefati	praefatus	NN
tyranni	tyrannus	NP
et	et	CON
fautorum	fautus	NN
ejus	is	PRO
depopulatur	depopulor	V
terras	terra	NN
,	,	$,
incendio	incendium	NN
solvit	solvo	V
,	,	$,
rapinis	rapina	NN
exponit	expono	V
.	.	$.

egregie	egregies	NN
factum	facio	V
,	,	$,
ut	ut	CON
qui	qui	PRO
rapiebant	rapio	V
rapiantur	rapio	V
,	,	$,
et	et	CON
qui	qui	PRO
torquebant	torqueo	V
aeque	aeque	ADV
aut	aut	CON
durius	durius	ADV
torqueantur	torqueor	V
.	.	$.

tanta	tantus	PRO
siquidem	siquidem	CON
erat	sum	V
domini	dominus	NN
et	et	CON
exercitus	exercitus	NN
animositas	animositas	V
,	,	$,
ut	ut	CON
,	,	$,
quandiu	quandiu	ADV
ibi	ibi	ADV
fuerit	sum	V
,	,	$,
aut	aut	CON
vix	vix	ADV
aut	aut	CON
nunquam	nunquam	ADV
praeter	praeter	AP
feria	feria	NN
sexta	sextus	ADJ
et	et	CON
die	dies	NN
dominica	dominicus	ADJ
,	,	$,
quieverint	quiesco	V
quin	quin	ADV
aut	aut	CON
cum	cum	AP
manuali	manualis	ADJ
congressione	congressio	NN
lancearum	lancea	NN
ac	ac	CON
gladiorum	gladium	NN
committerent	committo	V
,	,	$,
aut	aut	CON
terrarum	terra	NN
destructione	destructio	NN
illatas	illatus	ADJ
injurias	iniuria	ADJ
vindicarent	vindico	V
.	.	$.

certabatur	certor	V
ibi	ibi	ADV
non	non	ADV
contra	contra	AP
ebalum	ebalum	NN
tantum	tantum	ADV
,	,	$,
sed	sed	CON
contra	contra	AP
omnes	omnis	ADJ
illarum	ille	PRO
partium	pars	NN
barones	baro	ADJ
,	,	$,
quibus	qui	PRO
etiam	etiam	CON
maximorum	magnus	ADJ
lotharingorum	lotharingus	NN
affinitas	affinitas	NN
multo	multus	ADJ
agmine	agmen	NN
celebrem	celebris	ADJ
affectabat	affecto	V
exercitum	exercitus	NN
.	.	$.

agitur	ago	V
interea	interea	ADV
multis	multus	ADJ
quaestionibus	quaestio	NN
de	de	AP
pace	pax	NN
,	,	$,
et	et	CON
quoniam	quoniam	CON
diversae	diversus	ADJ
curae	cura	NN
periculosaque	periculosus	NN
negotia	negotium	NN
ad	ad	ADV
alias	alius	PRO
partes	pars	NN
novi	novus	ADJ
domini	dominus	NN
praesentiam	praesentia	NN
votive	votive	ADJ
devocabant	devoco	V
,	,	$,
habito	habitus	V
cum	cum	AP
suis	suus	PRO
consilio	consilium	NN
,	,	$,
pacem	pax	NN
a	ab	AP
praefato	praefatus	ADJ
tyranno	tyrannus	NN
ecclesiis	ecclesia	NN
et	et	CON
impetravit	impetro	V
,	,	$,
et	et	CON
acceptis	acceptum	NN
obsidibus	obsidus	NN
eam	is	PRO
jurejurando	iureiuro	NN
firmari	firmo	V
fecit	facio	V
.	.	$.

taliter	taliter	ADV
salutatum	saluto	V
et	et	CON
flagellatum	flagello	NN
dimisit	dimitto	V
.	.	$.

hoc	hic	PRO
etiam	etiam	CON
quod	quod	CON
de	de	AP
castronovo	castrono	ADJ
repetebat	repeto	V
,	,	$,
in	in	AP
diem	dies	NN
distulit	differo	V
.	.	$.

et	et	CON
nec	nec	CON
minus	parve	ADV
celebrem	celebris	NN
aurelianensi	aurelianensianensia	ADJ
ecclesiae	ecclesia	NN
suffragando	suffragor	V
tulit	fero	V
opem	ops	NN
militarem	militaris	NN
,	,	$,
cum	cum	CON
et	et	CON
leonium	leonium	ADJ
virum	vir	NN
nobilem	nobilis	ADJ
,	,	$,
mauduni	maudunis	ADJ
castri	castrus	NN
episcopi	episcopus	NN
aurelianensis	aurelianensis	NN
hominem	homo	NN
,	,	$,
majorem	magnus	NN
ejusdem	idem	PRO
castri	caster	NN
partem	pars	NN
,	,	$,
et	et	CON
alterius	alter	PRO
dominium	dominium	NN
praefatae	praefatus	ADJ
ecclesiae	ecclesia	NN
auferentem	aufero	V
,	,	$,
manu	manus	NN
forti	fortus	ADJ
compescuit	compesceo	V
.	.	$.

in	in	AP
eodem	idem	PRO
castro	castrum	NN
eum	is	PRO
cum	cum	AP
multis	multus	ADJ
inclusit	includo	V
,	,	$,
castroque	castro	ADJ
recepto	recipio	NN
cum	cum	CON
in	in	AP
proxima	proximus	ADJ
domui	domus	NN
suae	suus	PRO
ecclesia	ecclesia	NN
erectis	erigo	ADJ
propugnaculis	propulnaculum	NN
defensioni	defensio	NN
inniteretur	innito	V
,	,	$,
ut	ut	CON
fortis	fortus	NN
fortiori	fortior	ADJ
subjicitur	subicio	V
,	,	$,
armorum	armo	NN
et	et	CON
flammarum	flamma	NN
ingestione	ingestio	NN
intolerabiliter	intolerabiliter	ADV
opprimitur	opprimo	V
.	.	$.

nec	nec	CON
solus	solus	ADJ
diuturni	diuturnus	NN
anathematis	anathema	NN
mulctam	mulctus	ADJ
solvit	solvo	V
,	,	$,
cum	cum	CON
et	et	CON
ipse	ipse	PRO
et	et	CON
multi	multus	NN
alii	alius	PRO
ferme	ferme	ADV
sexaginta	sexaginta	NUM
flamma	flamma	NN
praevalente	praevaleo	V
de	de	AP
turre	turris	NN
corruentes	corruo	V
,	,	$,
lancearum	lancea	ADJ
erectarum	erecta	NN
et	et	CON
occurrentium	occurrens	NN
sagittarum	sagitta	V
cuspide	cuspidus	NN
perfossi	perfosus	ADJ
,	,	$,
extremum	extremus	ADJ
spiritum	spiritus	NN
exhalantes	exhalo	V
,	,	$,
miseras	misero	ADJ
animas	anima	NN
cum	cum	AP
dolore	dolor	NN
ad	ad	ADV
inferos	inferus	NP
transtulerunt	tranfero	V
.	.	$.

castrum	castrum	NN
,	,	$,
quod	quod	CON
dicitur	dico	V
mons	mons	NE
acutus	acutus	NN
,	,	$,
validissimum	validus	NP
in	in	AP
pago	pagus	NN
laudunensi	laudunensis	ADJ
,	,	$,
occasione	occasio	NN
cujusdam	quidea	NN
matrimonii	matrimonius	NN
contigit	contingo	V
thomam	thoma	PRO
de	de	AP
marna	marna	NN
obtinuisse	obtineo	V
,	,	$,
hominem	homo	NN
perditissimum	perditus	NE
,	,	$,
deo	deus	NN
et	et	CON
hominibus	homo	NN
infestum	infestus	V
,	,	$,
cujus	qui	PRO
intolerabilem	intolerabilis	NN
velut	velut	ADV
immanissimi	immanus	ADJ
lupi	lupis	NN
rabiem	rabis	NN
inexpugnabilis	inexpugnabilis	ADJ
castri	castrum	NN
audacia	audacium	NN
concrescentem	concresco	V
,	,	$,
cum	cum	AP
omnes	omnis	ADJ
circumquaque	circumquaque	ADJ
compatriotae	compatrio	NN
et	et	CON
formidarent	formido	V
et	et	CON
abhorrerent	abhorreo	V
,	,	$,
ipse	ipse	PRO
qui	qui	PRO
dicebatur	dico	V
pater	pater	NN
ejus	is	PRO
engeirrannus	engeirannus	V
de	de	AP
bova	bovus	NN
vir	vir	NN
venerabilis	venerabilis	ADJ
et	et	CON
honorificus	honorificus	V
egregie	egregies	NN
,	,	$,
et	et	CON
praeter	praeter	AP
alios	alius	PRO
,	,	$,
illum	ille	PRO
de	de	AP
castro	castrum	NN
ejicere	eicio	V
ob	ob	AP
ejus	is	PRO
fautiosam	fautiosus	NN
tyrannidem	tyrannis	NN
moliebatur	molior	V
(	(	$(
circa	circa	AP
an	an	CON
.	.	$.

)	)	$(
.	.	$.

communicatum	communico	V
est	sum	V
inter	inter	AP
eos	is	PRO
,	,	$,
ipsum	ipse	PRO
videlicet	videlicet	ADV
,	,	$,
engeirrannum	propername	NE
et	et	CON
ebalum	ebalum	ADJ
ruciacensem	ruciacensis	NE
,	,	$,
cum	cum	AP
omnibus	omnis	ADJ
quos	qui	PRO
allicere	allicio	V
sibi	sui	PRO
potuerunt	possum	V
,	,	$,
castrum	castrum	NN
et	et	CON
in	in	AP
castro	castrum	NN
eum	is	PRO
obsidere	obsideo	V
,	,	$,
circumquaque	circumque	V
eum	is	PRO
et	et	CON
pallo	pallus	NN
et	et	CON
vimine	vimen	NN
circumcingere	circumcingo	V
,	,	$,
cumque	cum	CON
multa	multus	ADJ
mora	mora	NN
fame	fames	NN
periclitantem	periclitor	V
ad	ad	AP
deditionem	deditio	NN
cogere	cogo	V
,	,	$,
castrumque	caster	V
si	si	CON
posset	possum	V
fieri	fio	V
subvertere	subverto	V
,	,	$,
eumque	is	PRO
perenni	perennus	ADJ
carcere	carco	NN
condemnare	condemno	V
.	.	$.

quod	quod	CON
videns	video	V
vir	vir	NN
nequam	nequam	ADJ
,	,	$,
jam	iam	ADV
firmatis	firmo	NN
castellis	castellus	NN
,	,	$,
cum	cum	CON
nec	nec	CON
dum	dum	CON
vallo	vallus	ADJ
ab	ab	AP
alio	alius	PRO
ad	ad	ADV
aliud	alius	PRO
clausum	clausum	V
esset	sum	V
,	,	$,
nocte	nox	NN
furtim	furtis	NN
exsiliit	exsilio	V
,	,	$,
et	et	CON
festinans	festino	V
ad	ad	ADV
famosum	famosus	ADJ
juvenem	iuvenies	NN
collaterales	collateralis	NN
ejus	is	PRO
muneribus	munus	NN
et	et	CON
promissis	promissus	NN
corrupit	corrumpo	V
,	,	$,
et	et	CON
ut	ut	CON
ei	is	PRO
militari	militare	V
suffragaretur	suffragor	V
subsidio	subsidium	NN
,	,	$,
citissime	cito	ADV
obtinuit	obtineo	V
.	.	$.

flexilis	flexilis	NN
quippe	quippe	CON
et	et	CON
aetate	aetas	NN
et	et	CON
moribus	mos	NN
,	,	$,
collecto	colligo	V
septingentorum	septingentus	NE
militum	militus	NN
exercitu	exercitus	NN
,	,	$,
ad	ad	AP
partes	pars	NN
illas	ille	PRO
festinat	festino	V
accedere	accedo	V
.	.	$.

