token	lemma	pos
;	;	$.
et	et	CON
in	in	AP
hunc	hic	PRO
modum	modus	NN
docere	doceo	V
omnia	omnis	ADJ
,	,	$,
studium	studium	NN
illius	ille	PRO
aetatis	aetas	NN
erat	sum	V
.	.	$.

insolubilis	insolubilis	NN
in	in	AP
illa	ille	PRO
philosophantium	philosophantiantia	NN
schola	schola	NN
tunc	tunc	ADV
temporis	tempus	NN
quaestio	quaestio	NN
habebatur	habeo	V
,	,	$,
an	an	CON
porcus	porcus	NN
,	,	$,
qui	qui	PRO
ad	ad	ADV
venalitium	venalitium	NN
agitur	ago	V
,	,	$,
ab	ab	AP
homine	homo	NN
,	,	$,
an	an	CON
a	ab	AP
funiculo	funiculus	NN
teneatur	teneo	V
.	.	$.

item	item	NN
,	,	$,
an	an	CON
capucium	caputium	NN
emerit	emo	V
,	,	$,
qui	qui	PRO
cappam	cappa	NN
integram	integer	ADJ
comparavit	comparo	V
.	.	$.

inconveniens	inconveniens	ADJ
prorsus	prorsus	ADV
erat	sum	V
oratio	oratio	NN
,	,	$,
in	in	AP
qua	quis	PRO
haec	hic	PRO
verba	verbum	NN
,	,	$,
conveniens	convenio	V
,	,	$,
et	et	CON
inconveniens	inconveniens	ADJ
argumentum	argumentum	NN
,	,	$,
et	et	CON
ratio	ratio	NN
non	non	ADV
perstrepebat	perstrepeo	V
multiplicatis	multiplico	V
particulis	particulum	NN
negativis	negativus	NN
et	et	CON
trajectis	traio	NN
per	per	AP
esse	sum	V
,	,	$,
et	et	CON
non	non	ADV
esse	sum	V
,	,	$,
ita	ita	ADV
ut	ut	CON
calculo	calculus	ADJ
opus	opus	NN
esset	sum	V
,	,	$,
quoties	quotiens	ADV
fuerat	sum	V
disputandum	disputo	V
,	,	$,
alioquin	alioqui	ADV
vis	video	V
affirmationis	affirmatio	NN
et	et	CON
negationis	negatio	NN
erat	sum	V
incognita	incognitus	V
.	.	$.

nam	nam	CON
plerumque	plerus	ADJ
affirmationis	affirmatio	NN
vim	vis	NN
habet	habeo	V
geminata	gemino	V
negatio	negatio	NN
,	,	$,
itemque	item	ADV
vis	video	V
negatoria	negatorius	NN
ab	ab	AP
impari	imparus	ADJ
numero	numerus	NN
convalescit	convalesco	V
.	.	$.

siquidem	siquidem	CON
negatio	negatio	NN
plerumque	plerus	ADV
iterata	itero	V
,	,	$,
se	sui	PRO
ipsam	ipse	PRO
perimit	perimo	V
;	;	$.
et	et	CON
contradictioni	contradictio	NN
,	,	$,
sicut	sicut	CON
regulariter	regulariter	ADV
proditum	prodio	NN
est	sum	V
,	,	$,
coaequatur	coaequor	V
.	.	$.

ut	ut	CON
ergo	ergo	ADV
,	,	$,
pari	par	ADJ
loco	locus	NN
an	an	CON
impari	imparus	NN
versetur	verseo	V
,	,	$,
deprehendi	deprehendo	V
queat	queo	V
,	,	$,
ad	ad	AP
disceptationes	disceptatio	NN
,	,	$,
collectam	collecta	NN
fabam	faba	NE
et	et	CON
pisam	pisa	NN
deferre	defero	V
,	,	$,
quae	qui	PRO
conveniebatur	convenio	V
,	,	$,
consilio	consilium	NN
prudenti	prudens	ADJ
consueverat	consuesco	V
;	;	$.
ita	ita	ADV
quidem	quidem	ADV
si	si	CON
intellectui	intellectus	V
rerum	res	NN
,	,	$,
quae	qui	PRO
videbantur	video	V
in	in	AP
quaestione	quaestio	NN
versari	verso	V
,	,	$,
operam	opus	NN
dabat	do	V
.	.	$.

sufficiebat	sufficio	V
ad	ad	ADV
victoriam	victoria	NN
verbosus	verbosus	ADJ
clamor	clamor	NN
,	,	$,
et	et	CON
qui	qui	PRO
undecunque	undecumque	ADV
aliquid	aliquis	PRO
inferebat	infero	V
,	,	$,
ad	ad	ADV
propositi	propono	NN
perveniebat	pervenio	V
metam	metus	NN
.	.	$.

poetae	poeta	NN
,	,	$,
historiographi	historiograph	NN
,	,	$,
habebantur	habeo	V
infames	infames	ADJ
,	,	$,
et	et	CON
si	si	CON
quis	quis	PRO
incumbebat	incumbo	V
laboribus	labor	NN
antiquorum	antiquus	ADJ
,	,	$,
notabatur	nototor	V
,	,	$,
et	et	CON
non	non	ADV
modo	modus	ADV
asello	asello	V
arcadiae	arcadia	NN
tardior	tardior	NN
,	,	$,
sed	sed	CON
obtusior	obtusior	NN
plumbo	plumbum	NN
vel	vel	CON
lapide	lapis	NN
,	,	$,
omnibus	omnis	ADJ
erat	sum	V
in	in	AP
risum	risus	NN
.	.	$.

suis	suus	NN
enim	enim	CON
,	,	$,
aut	aut	CON
magistri	magister	NN
sui	suus	PRO
quisque	quisque	PRO
incumbebat	incumbo	V
inventis	invenio	V
.	.	$.

nec	nec	CON
hoc	hic	PRO
tamen	tamen	ADV
diu	diu	ADV
licitum	licitum	NN
;	;	$.
cum	cum	CON
ipsi	ipse	PRO
auditores	auditor	NN
in	in	AP
brevi	brevus	ADJ
coerrantium	coerro	NN
impetu	impetuo	NN
urgerentur	urgero	V
,	,	$,
ut	ut	CON
et	et	CON
ipsi	ipse	PRO
,	,	$,
spretis	spreto	V
his	hic	PRO
,	,	$,
quae	qui	PRO
a	ab	AP
doctoribus	doctor	NN
suis	suus	PRO
audierant	audio	V
,	,	$,
cuderent	cudo	V
et	et	CON
conderent	condeo	V
novas	novus	ADJ
sectas	sectus	NN
.	.	$.

fiebant	fio	V
ergo	ergo	ADV
summi	summus	ADJ
repente	repens	ADV
philosophi	philosophusophusoph	NN
;	;	$.
nam	nam	CON
qui	qui	PRO
illitteratus	illittero	NN
accesserat	accedo	V
,	,	$,
fere	fere	ADV
non	non	ADV
morabatur	moror	V
in	in	AP
scholis	schola	NN
ulterius	ultra	ADV
,	,	$,
quam	quam	ADV
eo	is	PRO
curriculo	curriculum	NN
temporis	tempus	NN
,	,	$,
quo	qui	CON
avium	avis	NN
pulli	pullus	NN
plumescunt	plumesco	V
.	.	$.

itaque	itaque	CON
recentes	recens	ADJ
magistri	magister	NN
e	ex	AP
scholis	schola	NN
,	,	$,
et	et	CON
pulli	pullus	NN
volucrum	volucrum	ADJ
e	ex	AP
nidis	nides	NN
,	,	$,
sicut	sicut	CON
pari	par	ADJ
tempore	tempus	NN
morabantur	moror	V
,	,	$,
sic	sic	ADV
pariter	pariter	ADV
avolabant	avolo	V
.	.	$.

sed	sed	CON
quid	quis	PRO
docebant	doceo	V
novi	nosco	V
doctores	doctor	NN
,	,	$,
et	et	CON
qui	qui	PRO
plus	multum	ADV
somniorum	somnium	NN
,	,	$,
quam	quam	CON
vigiliarum	vigilia	NN
,	,	$,
in	in	AP
scrutinio	scrutinium	NN
philosophiae	philosophia	NN
consumpserant	consumo	V
,	,	$,
et	et	CON
facilius	faciliter	ADV
instituti	instituo	V
,	,	$,
quam	quam	CON
illi	ille	PRO
juxta	iuxta	AP
narrationes	narratio	NN
fabulosas	fabulosus	NN
,	,	$,
qui	qui	PRO
somniantes	somnio	V
in	in	AP
parnasso	parnassum	NN
,	,	$,
repente	repente	V
vates	vates	NN
progrediebantur	progredior	V
,	,	$,
aut	aut	CON
citius	cito	ADV
quam	quam	CON
ii	numeral	NUM
qui	qui	PRO
de	de	AP
castalio	castalius	NN
fonte	fons	NN
musarum	musus	ADJ
munus	munus	NN
hauriebant	haurio	V
poeticum	poeticus	NN
;	;	$.
aut	aut	CON
quam	quam	ADV
illi	ille	PRO
qui	qui	PRO
,	,	$,
viso	visus	V
phoebo	phoebum	NN
,	,	$,
musarum	musa	ADJ
,	,	$,
nedum	nedus	NN
musicorum	musicus	NN
.	.	$.

meruerunt	mereo	V
ascribi	ascribo	ADJ
consortio	consortium	NN
?	?	$.
nunquid	numquis	ADV
rude	rudes	NP
aliquid	aliquis	PRO
,	,	$,
aut	aut	CON
incultum	incultus	NN
,	,	$,
nunquid	numquis	ADV
aliquid	aliquis	PRO
vetustum	vetustus	NN
aut	aut	CON
obsoletum	obsoles	NN
?	?	$.
ecce	ecce	ITJ
nova	novus	ADJ
fiebant	fio	V
omnia	omnis	ADJ
,	,	$,
innovabatur	innovo	V
grammatica	grammaticum	NN
,	,	$,
immutabatur	immuto	V
dialectica	dialecticus	NN
,	,	$,
contemnebatur	contemno	V
rhetorica	retorica	NN
:	:	$.
et	et	CON
novas	novus	ADJ
totius	totus	ADJ
quadrivii	quadrivium	NN
vias	via	NN
,	,	$,
evacuatis	evacuo	V
priorum	prior	NN
regulis	regula	NN
,	,	$,
de	de	AP
ipsis	ipse	PRO
philosophiae	philosophia	NN
adytis	ado	NN
proferebant	profero	V
.	.	$.

solam	solus	ADJ
convenientiam	convenientia	NN
sive	sive	CON
rationem	ratio	NN
loquebantur	loquor	V
,	,	$,
argumentum	argumentum	NN
sonabat	sono	V
in	in	AP
ore	os	NN
omnium	omnis	ADJ
,	,	$,
et	et	CON
asinum	asinus	NN
nominare	nomino	V
,	,	$,
vel	vel	CON
hominem	homo	NN
,	,	$,
aut	aut	CON
aliquid	aliquis	PRO
operum	opus	NN
naturae	natura	NN
,	,	$,
instar	instar	NN
criminis	crimen	NN
erat	sum	V
,	,	$,
aut	aut	CON
ineptum	inipio	ADJ
nimis	nimis	ADV
,	,	$,
aut	aut	CON
rude	rudus	V
,	,	$,
et	et	CON
a	ab	AP
philosopho	philosophuso	NN
alienum	alienus	ADJ
,	,	$,
impossibile	impossibilis	ADJ
credebatur	credo	V
convenienter	convenienter	ADV
,	,	$,
et	et	CON
ad	ad	AP
rationis	ratio	NN
normam	norma	NN
quidquam	quisquam	PRO
dicere	dico	V
aut	aut	CON
facere	facio	V
,	,	$,
nisi	nisi	CON
convenientis	convenio	V
et	et	CON
rationis	ratio	NN
mentio	mentio	NN
expressim	expressim	ADJ
esset	sum	V
inserta	insero	V
.	.	$.

sed	sed	CON
nec	nec	CON
argumentum	argumentum	NN
fieri	fio	V
licitum	licitus	V
,	,	$,
nisi	nisi	CON
praemisso	praemissus	ADJ
nomine	nomen	NN
argumenti	argumentum	V
.	.	$.

ex	ex	AP
arte	ars	NN
et	et	CON
de	de	AP
arte	ars	NN
agere	ago	V
idem	idem	PRO
erat	sum	V
.	.	$.

docebunt	doceo	V
hi	hic	PRO
forte	fors	NN
,	,	$,
quod	quod	CON
poeta	poeta	ADJ
versifice	versificus	NN
nihil	nihil	NN
dicet	dico	V
,	,	$,
nisi	nisi	CON
cognominet	cognomino	V
versum	versus	NN
,	,	$,
quod	quod	CON
faber	faber	NN
lignarius	lignarius	NN
scamnum	scamnum	ADJ
facere	facio	V
nequeat	nequeo	V
,	,	$,
nisi	nisi	CON
scamnum	scamnus	NN
aut	aut	CON
lignum	lignum	NN
volvat	volvo	V
in	in	AP
ore	os	NN
.	.	$.

inde	inde	ADV
ergo	ergo	ADV
haec	hic	PRO
sartargo	sartargo	NN
loquendi	loquor	V
in	in	AP
qua	quis	PRO
senex	senex	NN
insulsus	insulsus	NN
exsultat	exsulto	V
,	,	$,
insultans	insulto	V
eis	is	PRO
qui	qui	PRO
artium	artium	NN
venerantur	venero	V
auctores	auctor	NN
,	,	$,
eo	is	PRO
quod	quod	CON
nihil	nihil	PRO
utilitatis	utilitas	NN
in	in	AP
eis	is	PRO
reperit	reperio	V
,	,	$,
cum	cum	CON
se	sui	PRO
eis	is	PRO
dare	do	V
operam	opus	NN
simularet	simulo	V
.	.	$.

caeterum	caeterus	ADJ
hujus	hic	PRO
sectae	sectus	NN
,	,	$,
post	post	ADV
damnum	damnum	NN
temporis	tempus	NN
,	,	$,
rerumque	resque	V
jacturam	iactura	NN
,	,	$,
et	et	CON
spes	spes	NN
deceptas	decipio	V
,	,	$,
et	et	CON
propositi	propositus	NN
sui	suus	NN
solatio	solatio	NN
destitutas	destitutus	V
,	,	$,
multiplex	multiplex	ADJ
usus	usus	NN
emersit	emerto	V
.	.	$.

alii	alius	PRO
namque	namque	CON
,	,	$,
monachorum	monachus	NN
aut	aut	CON
clericorum	clericus	NN
claustrum	claustrum	NN
ingressi	ingredior	V
sunt	sum	V
,	,	$,
et	et	CON
plerique	pleris	ADJ
suum	suus	PRO
correxerunt	corrigo	V
errorem	error	NN
:	:	$.
deprehendentes	deprehendo	V
in	in	AP
se	sui	PRO
,	,	$,
et	et	CON
aliis	alius	PRO
praedicantes	praedico	V
,	,	$,
quia	quia	CON
quidquid	quisquis	PRO
didicerant	disco	V
,	,	$,
vanitas	vanitas	NN
vanitatum	vanito	NN
est	sum	V
,	,	$,
et	et	CON
super	super	AP
omnia	omnis	ADJ
vanitas	vanitas	V
.	.	$.

plerique	pleri	NN
,	,	$,
inquam	inquam	NP
,	,	$,
eo	is	PRO
quod	quod	CON
quidam	quidam	PRO
,	,	$,
in	in	AP
sua	suus	PRO
perdurantes	perduro	V
insania	insanium	NN
,	,	$,
tumidi	tumes	V
vetusta	vetustus	NN
perversitate	perversitas	V
,	,	$,
malebant	maleo	V
desipere	desipio	V
,	,	$,
quam	quam	CON
ab	ab	AP
humilibus	humilis	NN
,	,	$,
quibus	qui	PRO
deus	deus	NN
dat	do	V
gratiam	gratia	NN
,	,	$,
fideliter	fideliter	ADV
erudiri	erudio	V
;	;	$.
erubescebant	erubesco	V
enim	enim	CON
formam	forma	NN
discipuli	discipulus	NN
,	,	$,
qui	qui	PRO
magisterii	magisterium	ADJ
praesumpserant	praesumo	V
fastum	fastus	NN
.	.	$.

si	si	CON
mihi	ego	PRO
non	non	ADV
credis	credo	V
,	,	$,
claustra	claustrum	NN
ingredere	ingredior	V
,	,	$,
scrutare	scruto	V
mores	mos	NN
fratrum	frater	NN
,	,	$,
et	et	CON
invenies	invenio	V
ibi	ibi	ADV
superbiam	superbia	NN
moab	moabeo	V
,	,	$,
et	et	CON
eam	is	PRO
intensam	intendo	V
valde	valde	ADV
;	;	$.
ut	ut	CON
arrogantia	arrogantia	NN
absorbeat	absorbeo	V
fortitudinem	fortitudo	NN
ejus	is	PRO
.	.	$.

miratur	miror	ADV
benedictus	benedictus	NN
,	,	$,
et	et	CON
queritur	queror	V
quod	quod	CON
,	,	$,
se	sui	PRO
quodammodo	quodammodo	ADV
auctore	auctor	NN
,	,	$,
latet	lateo	V
lupus	lupus	NN
in	in	AP
pellibus	pellis	NN
agninis	agninus	NN
:	:	$.
utique	utique	ADV
tonsuram	tonsura	NN
et	et	CON
pullam	pulla	ADJ
vestem	vestis	NN
a	ab	AP
supercilio	supercilium	NN
distare	disto	V
causatur	causor	V
.	.	$.

et	et	CON
,	,	$,
ut	ut	CON
rectius	recte	ADV
dixerim	dico	V
,	,	$,
supercilium	supercilium	NN
arguit	arguo	V
,	,	$,
eo	is	PRO
quod	quod	CON
tonsurae	tonsura	NN
vestibusque	vestis	NE
non	non	ADV
consonet	consono	V
.	.	$.

ritus	ritus	NN
observationum	observatio	NN
contemnitur	contemno	V
,	,	$,
et	et	CON
sub	sub	AP
imagine	imago	NN
philosophantis	philosophans	NN
,	,	$,
spiritus	spiritus	NN
fallacis	fallax	ADJ
elationis	elatio	NN
obrepit	obripio	V
.	.	$.

nota	notus	ADJ
sunt	sum	V
haec	hic	PRO
,	,	$,
in	in	AP
omni	omnis	ADJ
veste	vestis	NN
,	,	$,
ac	ac	CON
professione	professio	NN
,	,	$,
vulgata	vulgatus	V
.	.	$.

alii	alius	PRO
autem	autem	CON
,	,	$,
suum	suus	PRO
in	in	AP
philosophia	philosophia	NN
intuentes	intuens	V
defectum	defigo	V
,	,	$,
salernum	salernus	V
vel	vel	CON
ad	ad	ADV
montempessulanum	montempessulanus	NN
profecti	profectus	NN
,	,	$,
facti	facio	V
sunt	sum	V
clientuli	clientulus	NN
medicorum	medicus	NN
,	,	$,
et	et	CON
repente	repens	V
,	,	$,
quales	qualis	ADJ
fuerant	sum	V
philosophi	philosophusophuso	NN
,	,	$,
tales	talis	PRO
in	in	AP
momento	momentum	NN
medici	medicus	NN
eruperunt	erumpo	V
.	.	$.

fallacibus	fallax	ADJ
enim	enim	CON
referti	refertus	ADJ
experimentis	experimentum	NN
,	,	$,
in	in	AP
brevi	brevus	ADJ
redeunt	redeo	V
,	,	$,
sedulo	sedulum	ADV
exercentes	exerceo	V
,	,	$,
quod	quod	CON
didicerunt	discio	V
.	.	$.

hippocratem	hippocratem	NN
ostentant	ostento	V
,	,	$,
aut	aut	CON
galenum	galenum	NN
;	;	$.
verba	verbum	NN
proferunt	profero	V
inaudita	inauditus	ADJ
:	:	$.
ad	ad	ADV
omnia	omnis	ADJ
suos	suus	PRO
loquuntur	loquor	V
aphorismos	aphorismus	NN
;	;	$.
et	et	CON
mentes	mens	NN
humanas	humanus	ADJ
,	,	$,
velut	velut	ADV
afflatas	afflatus	ADJ
tonitruis	tonitruus	NN
,	,	$,
sic	sic	ADV
percellunt	percello	V
nominibus	nomen	ADJ
inauditis	inaudio	NN
.	.	$.

creduntur	credo	V
omnia	omnis	ADJ
posse	possum	V
,	,	$,
quia	quia	CON
omnia	omnis	ADJ
jactitant	iactito	V
,	,	$,
omnia	omnis	ADJ
pollicentur	pollico	V
.	.	$.

