token	lemma	pos
.	.	$.

praecede	praecesces	NE
.	.	$.

capitolium	capitolium	NN
et	et	CON
templa	templum	NN
primum	primum	ADV
nobis	nos	PRO
intranda	intro	V
,	,	$,
numinaque	numen	V
deorum	deus	NN
placanda	placo	V
sunt	sum	V
ritu	ritus	NN
sacrificiorum	sacrificium	NN
,	,	$,
quo	quo	CON
prosperentur	prospero	V
exitus	exitus	NN
pugnae	pugna	NN
.	.	$.

necesse	necesse	ADJ
.	.	$.

subtrahamus	subtraho	V
nos	nos	PRO
interim	interim	ADV
.	.	$.

decet	decet	V
.	.	$.

en	non_word	FM
,	,	$,
dux	dux	NN
egreditur	egredior	V
;	;	$.
ascendamus	ascendo	V
equos	equus	NN
,	,	$,
offeramus	offero	V
nos	nos	PRO
obviam	obviam	ADJ
.	.	$.

ac	ac	CON
cito	cito	ADV
.	.	$.

unde	unde	ADV
venitis	venio	V
!	!	$.
ubi	ubi	CON
fuistis	sum	V
?	?	$.
stravimus	stro	ADJ
sarcinulas	sarcinula	NN
,	,	$,
praemisimus	praemitto	V
,	,	$,
quo	quo	CON
expediti	expedio	NN
tuum	tuus	PRO
iter	iter	NN
possimus	possum	V
comitari	comitor	V
.	.	$.

placet	placeo	V
.	.	$.

o	o	ITJ
tribuni	tribunio	NN
,	,	$,
proh	proh	FM
jupiter	iupiteo	FM
!	!	$.
aspicio	aspicium	NN
innumerabilis	innumerabilis	ADJ
exercitus	exercitus	ADJ
legiones	legio	NN
,	,	$,
variis	varius	ADJ
armorum	armo	NN
instrumentis	instrumentum	NN
horribiles	horribilis	V
.	.	$.

hercle	hercles	NE
hostes	hostis	NN
!	!	$.
resistamus	resisto	V
fortiter	fortiter	ADV
et	et	CON
congrediamur	congredior	V
viriliter	viriliter	ADV
.	.	$.

si	si	CON
est	sum	V
utilis	utilis	ADJ
nostri	noster	PRO
congressio	congressio	NN
cum	cum	CON
tantis	tantus	ADJ
?	?	$.
et	et	CON
quid	quis	PRO
mavultis	mavultus	V
?	?	$.
submittere	summitto	V
colla	colla	NN
.	.	$.

nolit	nolo	V
hoc	hic	PRO
apollo	apollus	NN
!	!	$.
aedepol	aedepolula	NE
faciendum	facio	V
.	.	$.

en	non_latin	Ioel
,	,	$,
undiquesecus	undiquecusecusecuse	ADJ
circumdamur	circumdo	V
,	,	$,
vulneramur	vulneror	V
,	,	$,
perimimur	perimio	NE
.	.	$.

eh	non_word	FM
heu	non_latin	FM
!	!	$.
quid	quis	PRO
erit	sum	V
,	,	$,
cum	cum	CON
tribuni	tribuni	V
me	ego	PRO
spernunt	sperno	V
,	,	$,
se	sui	PRO
tradunt	trado	V
?	?	$.
fac	facio	V
votum	votus	NN
deo	deus	NN
coeli	coel	NN
te	tu	PRO
christianum	christianus	NN
fieri	fio	V
,	,	$,
et	et	CON
vinces	vinco	NN
.	.	$.

voveo	voveo	NN
,	,	$,
et	et	CON
opere	opus	NN
implebo	impleo	V
.	.	$.

heus	heus	PRO
!	!	$.
rex	rex	NN
bradan	bradan	NP
,	,	$,
sperandae	spero	V
fortuna	fortunus	NN
victoriae	victoria	NN
illudit	illudio	V
nos	nos	PRO
.	.	$.

en	non_latin	FM
,	,	$,
destrae	destra	NN
languescunt	languesco	V
,	,	$,
vires	vis	NN
fatiscunt	fatisco	V
;	;	$.
sed	sed	CON
et	et	CON
inconstantia	inconstantia	NN
pectoris	pector	NN
cogit	cogo	V
nos	nos	PRO
discedere	discedo	V
ab	ab	AP
armis	arma	NN
.	.	$.

quid	quis	PRO
dicam	dico	V
ignoro	ignor	V
;	;	$.
ipsa	ipse	PRO
quam	qui	CON
toleratis	tolero	V
me	ego	PRO
urget	urgo	V
passio	passio	NN
.	.	$.

restat	resto	V
ut	ut	CON
nos	nos	PRO
duci	duco	NN
tradamus	trado	V
.	.	$.

alias	alius	PRO
non	non	ADV
evademus	evado	V
.	.	$.

dux	dux	NN
gallicane	gallicanus	NE
,	,	$,
noli	nolo	V
in	in	AP
nostri	noster	NN
perniciem	pernicies	NN
saevire	saevio	V
,	,	$,
sed	sed	CON
parce	parce	ADJ
et	et	CON
utere	utor	V
ut	ut	CON
libet	libet	V
nostra	noster	PRO
servitute	servitus	NN
.	.	$.

ne	ne	CON
trepidetis	trepideo	V
,	,	$,
ne	ne	CON
formidetis	formido	V
;	;	$.
sed	sed	CON
datis	do	V
obsidibus	obsidus	NN
facite	facio	V
vos	vos	PRO
tributarios	tributarius	NN
imperatoris	imperator	NN
et	et	CON
vivite	vivitus	NN
beate	beatus	ADV
sub	sub	AP
romana	romanus	ADJ
pace	pax	NN
.	.	$.

tuo	tuus	PRO
arbitrio	arbitrium	NN
pendet	pendo	V
quot	quot	ADJ
qualesque	qualis	PRO
accipere	accipio	V
quantumque	quantus	ADV
pondus	pondus	NN
solvendi	solvo	V
census	census	NN
nobis	nos	PRO
velis	volo	V
imponere	impono	V
.	.	$.

solvite	solvo	NN
procinctum	procingo	NN
,	,	$,
mei	meus	PRO
milites	milites	NN
;	;	$.
nemo	nemo	PRO
laedatur	laedo	V
,	,	$,
nemo	nemo	PRO
perimatur	perimo	V
;	;	$.
amplectamur	amplector	V
foederatos	foederatus	NN
,	,	$,
quos	qui	PRO
publicos	publicus	ADJ
insectabamur	insecto	V
inimicos	inimicus	NN
.	.	$.

quanto	quantus	PRO
magis	magis	ADV
valet	valeo	V
intenta	intentus	V
precatio	precatio	NN
,	,	$,
quam	qui	CON
humana	humanus	ADJ
praesumptio	praesumptio	NN
!	!	$.
verum	verum	ADV
.	.	$.

quam	quam	CON
efficax	efficax	ADJ
his	hic	PRO
aderit	adsum	V
superna	supernus	ADJ
miseratio	miseratio	NN
,	,	$,
quos	qui	PRO
deo	deus	NN
commendat	commendo	V
humilis	humilis	ADJ
devotio	devotio	NN
!	!	$.
perspicuum	perspicuus	ADJ
.	.	$.

sed	sed	CON
quod	quod	CON
vovetur	vovo	V
in	in	AP
perturbatione	perturbatio	NN
,	,	$,
solvendum	solvo	V
est	sum	V
in	in	AP
tranquillitate	tranquillitas	NN
.	.	$.

assentio	assentio	NN
;	;	$.
unde	unde	ADV
quantocius	quantocius	ADV
baptizari	baptizo	V
gestio	gestio	NN
,	,	$,
ac	ac	CON
reliquum	reliquum	ADJ
vitae	vita	NN
in	in	AP
dei	deus	NN
obsequio	obsequium	NN
vacare	vaco	V
.	.	$.

justum	iustus	ADJ
.	.	$.

ecce	ecce	ITJ
,	,	$,
in	in	AP
introitu	introeo	V
nostro	noster	PRO
proruunt	proruo	V
romani	romanus	ADJ
urbicolae	urbicola	NN
,	,	$,
insignia	insignia	ADJ
laudum	laudum	NN
ferentes	fero	V
ex	ex	AP
more	morus	NN
.	.	$.

consequens	consequor	V
est	sum	V
.	.	$.

sed	sed	CON
nec	nec	CON
nostrae	noster	PRO
,	,	$,
nec	nec	CON
deorum	deus	NN
fortitudini	fortitudo	ADJ
titulus	titulus	NN
debetur	debeo	V
triumphi	triumphus	NN
.	.	$.

nullo	nullus	PRO
modo	modus	NN
,	,	$,
sed	sed	CON
vero	vero	CON
deo	deus	NN
.	.	$.

unde	unde	ADV
templa	templum	NN
arbitror	arbitror	V
transeunda	transeo	V
.	.	$.

recte	recte	ADV
arbitraris	arbitraris	NN
.	.	$.

gallicanus	gallicanus	V
et	et	CON
limina	limen	NN
apostolorum	apostolus	NN
supplici	supplex	V
confessione	confessio	NN
esse	sum	V
intranda	intro	V
.	.	$.

o	o	ITJ
te	tu	PRO
tali	talis	PRO
opinione	opinio	NN
felicem	felix	V
!	!	$.
nunc	nunc	ADV
testaris	testor	V
te	tu	PRO
verum	verus	ADJ
christicolam	christicola	NN
.	.	$.

constantinus	constantinus	NP
admiror	admiror	NN
,	,	$,
o	o	ITJ
milites	milito	V
,	,	$,
cur	cur	ADV
gallicanus	gallicanus	V
tandiu	tandiu	NN
se	sui	PRO
subtrahat	subtraho	V
nostris	noster	PRO
conspectibus	conspectus	NP
ut	ut	CON
urbem	urbs	NN
intravit	intro	V
,	,	$,
gressum	gressum	ADJ
ad	ad	ADV
domum	domus	NN
sancti	sanctus	ADJ
petri	petrus	NP
concite	concet	NN
tetendit	tetendo	V
,	,	$,
terratenusque	terratenus	V
prostratus	prosterno	V
pro	pro	AP
recepta	recipio	ADJ
victoria	victoria	NN
grater	grater	ADV
impendit	impendo	V
altithrono	altithrono	NN
.	.	$.

gallicanus	gallicanus	V
?	?	$.
ipse	ipse	PRO
.	.	$.

incredibile	incredibilis	ADJ
.	.	$.

en	non_latin	FM
,	,	$,
accedit	accedo	V
;	;	$.
ipsum	ipse	PRO
potes	possus	V
sciscitari	sciscitor	V
.	.	$.

diu	diu	ADV
te	tu	PRO
,	,	$,
gallicane	gallicanus	V
,	,	$,
sustinui	sustinuus	V
,	,	$,
ut	ut	CON
modum	modus	NN
exitumque	exitus	NE
experirer	experior	V
praelii	praelium	NN
.	.	$.

dicam	dico	V
digestim	digestim	NE
.	.	$.

hoc	hic	PRO
interim	interim	ADV
parvi	parvus	ADJ
pendo	pendo	NP
,	,	$,
quo	quo	CON
edisseras	edissero	V
quod	quod	CON
magis	magis	ADV
exopto	exoptus	V
.	.	$.

quid	quis	PRO
est	sum	V
?	?	$.
cur	cur	ADV
iturus	iturus	V
deorum	deus	NN
templa	templum	V
et	et	CON
revertens	reverto	V
intrares	intraris	NN
apostolorum	apostolus	NN
tecta	tectum	NN
.	.	$.

rogas	rogo	V
?	?	$.
curiose	curiosus	V
.	.	$.

expono	expono	NN
.	.	$.

exopto	exoptus	NN
.	.	$.

fateor	fateor	NN
,	,	$,
sacratissime	sacratus	ADJ
imperator	imperator	NN
,	,	$,
iturus	iturus	NN
,	,	$,
ut	ut	CON
objecisti	obicistus	V
,	,	$,
sacella	sacella	NN
intravi	intravus	V
,	,	$,
meque	emus	PRO
daemoniis	daemonium	NN
et	et	CON
diis	dius	NN
supplex	supplex	NN
commisi	commisis	V
.	.	$.

hoc	hic	PRO
romanis	romanus	NP
antiquitus	antiquitus	ADV
fuit	sum	V
in	in	AP
more	mos	NN
.	.	$.

mala	malus	ADJ
consuetudo	consuetudo	NN
.	.	$.

pessima	pessimus	V
.	.	$.

quo	qui	CON
pacto	pactum	NN
tribuni	tribunio	V
cum	cum	AP
suis	suus	PRO
legionibus	legio	NN
advenere	advenio	V
,	,	$,
meque	ego	PRO
euntem	eo	NN
undiquesecus	undiquecus	V
sepsere	sepsero	V
.	.	$.

pomposo	pomposus	ADJ
admodum	admodum	ADV
apparatu	apparo	NN
egrediebaris	egredior	V
.	.	$.

promovimus	promoveo	V
,	,	$,
hostes	hostis	NN
impegimus	impego	V
,	,	$,
commisimus	committo	V
,	,	$,
victi	vinco	V
sumus	sum	V
.	.	$.

romani	romanus	NP
victi	vinco	V
!	!	$.
penitus	penitus	ADV
.	.	$.

o	o	ITJ
res	res	NN
dira	dirus	ADJ
omnibusque	omnis	ADJ
saeclis	saeclus	NN
inaudita	inaudio	V
!	!	$.
ego	ego	PRO
quidem	quidem	ADV
nefanda	nefando	V
sacrificia	sacrificium	NN
iteravi	itero	V
,	,	$,
nec	nec	CON
aderant	adsum	V
qui	qui	PRO
adjuvarent	adiuvo	V
dii	non_latin	NUM
;	;	$.
sed	sed	CON
invalescente	invalesco	V
congressione	congressio	NN
plurimi	multus	NN
ex	ex	AP
nostris	noster	PRO
interiere	interio	V
.	.	$.

confundor	confundor	NN
audiendo	audio	V
.	.	$.

tandem	tandem	ADV
tribuni	tribunio	V
me	ego	PRO
spreverunt	spresco	V
,	,	$,
se	sui	PRO
tradiderunt	trado	V
.	.	$.

hostibus	hostis	NN
?	?	$.
ipsis	ipse	PRO
.	.	$.

ah	non_word	FM
!	!	$.
quid	quis	PRO
fecisti	facio	V
?	?	$.
quid	quis	PRO
possem	possum	NN
facere	facio	V
,	,	$,
nisi	nisi	CON
fugam	fuga	NN
captare	capto	V
?	?	$.
non	non	ADV
.	.	$.

etiam	etiam	CON
.	.	$.

quantis	quantus	PRO
tunc	tunc	ADV
angustiis	angustia	NN
urgebatur	urgo	V
constantia	constantia	NN
tui	tuus	PRO
pectoris	pector	NN
!	!	$.
maximis	magnus	ADJ
.	.	$.

et	et	CON
quomodo	quomodo	ADV
evasisti	evadio	V
?	?	$.
mei	meus	PRO
familiares	familiaris	NN
socii	socius	NN
joannes	joannes	NP
et	et	CON
paulus	paulus	NP
suaserunt	suasero	V
mihi	ego	PRO
votum	votum	NN
fecisse	facio	V
creatori	creator	NN
.	.	$.

salubre	saluber	ADJ
.	.	$.

experiebar	experio	V
.	.	$.

ut	ut	CON
os	os	NN
ad	ad	ADV
vovendum	voveo	V
aperui	apereor	V
,	,	$,
coeleste	caelestis	ADJ
juvamen	juvamen	NN
sensi	sensus	V
.	.	$.

quo	quo	CON
pacto	pactum	NN
?	?	$.
apparuit	appareo	V
mihi	ego	PRO
juvenis	iuvenio	NN
procerae	procera	ADJ
magnitudinis	magnitudo	NN
crucem	crux	NN
ferens	fero	V
in	in	AP
humeris	humera	NN
,	,	$,
et	et	CON
praecepit	praecipio	V
ut	ut	CON
stricto	strictus	V
mucrone	mucro	NN
illum	ille	PRO
sequerer	sequero	V
.	.	$.

quisquis	quisquis	PRO
ille	ille	PRO
erat	sum	V
,	,	$,
coelitus	caelitus	NN
missus	mitto	NN
fuerat	sum	V
.	.	$.

comprobavi	comprobo	V
;	;	$.
nec	nec	CON
mora	mora	NN
,	,	$,
astiterunt	asto	V
mihi	ego	PRO
a	ab	AP
dextra	dextra	NN
laevaque	laevus	ADJ
milites	miles	V
armati	armo	V
,	,	$,
quorum	qui	PRO
vultum	vultus	NN
minime	parum	ADV
agnovi	agnosco	V
,	,	$,
promittentes	promitto	V
auxilium	auxilium	NN
sui	suus	NN
.	.	$.

coelestis	caelestis	ADJ
militia	militia	NN
.	.	$.

non	non	ADV
ambigo	ambigo	V
.	.	$.

at	at	CON
ubi	ubi	CON
sequens	sequens	NN
praecedentem	praecedo	V
secutus	sequor	V
inter	inter	AP
medias	medius	ADJ
hostium	hostis	NN
ingrederer	ingredero	V
acies	acies	NN
,	,	$,
perveni	pervenio	NP
ad	ad	ADV
regem	rex	NN
eorum	is	PRO
,	,	$,
nomine	nomen	NN
bradan	bradan	NP
,	,	$,
qui	qui	PRO
mox	mox	ADV
incredibili	incredibilis	NN
metu	metus	NN
correptus	corripio	V
,	,	$,
pedibusque	pes	V
meis	meus	PRO
provolutus	provolvo	V
,	,	$,
se	sui	PRO
cum	cum	AP
suis	suus	PRO
subdidit	subdo	V
,	,	$,
professus	professus	V
censum	census	NN
principi	princeps	NN
romani	romanus	NP
orbis	orbis	NN
finetenus	finetenus	V
solvendum	solvo	V
.	.	$.

grates	gratis	NN
prosperitatis	prosperitas	NN
auctori	auctor	NN
,	,	$,
qui	qui	PRO
in	in	AP
se	sui	PRO
sperantes	spero	V
non	non	ADV
patitur	patior	V
confundi	confundo	V
.	.	$.

experimento	experimentum	NN
didici	didico	V
.	.	$.

vellem	vellis	NN
experiri	experio	NN
quid	quis	PRO
deinde	deinde	ADV
profugi	profugis	V
actitarent	actito	V
tribuni	tribunio	V
.	.	$.

maturabant	maturo	V
reconciliari	reconcilio	V
.	.	$.

recepistin	recepistin	NN
'	'	$(
gratis	gratis	ADV
?	?	$.
ego	ego	PRO
illos	ille	PRO
gratis	gratis	ADV
,	,	$,
qui	qui	PRO
me	ego	PRO
periclis	periclus	V
,	,	$,
qui	qui	PRO
se	sui	PRO
inimicis	inimicus	NN
?	?	$.
haud	propername	V
ita	ita	ADV
.	.	$.

et	et	CON
qui	qui	PRO
?	?	$.
proposui	proporius	NN
promerendae	promereo	NE
gratiae	gratia	NN
pretium	pretium	NN
.	.	$.

quale	qualis	PRO
?	?	$.
videlicet	videlicet	ADV
sectam	sectus	NN
christicolarum	christicola	NN
,	,	$,
quam	quam	PRO
qui	qui	PRO
elegerit	eligo	V
,	,	$,
gratiam	gratia	NN
susciperet	suscipio	V
priorem	prior	ADJ
honoremque	honor	NN
ampliorem	amplior	NN
;	;	$.
qui	qui	PRO
vero	vero	CON
spreverit	spresco	V
,	,	$,
gratia	gratia	NN
simul	simul	ADV
privaretur	privo	V
et	et	CON
militia	militia	NN
.	.	$.

recta	rectus	ADJ
propositio	propositio	NN
,	,	$,
tuaque	tuus	ADJ
auctoritate	auctoritas	NN
condigna	condignus	ADJ
.	.	$.

ego	ego	NE
quidem	quidem	ADV
,	,	$,
baptismate	baptisma	NN
imbutus	imbuo	V
,	,	$,
totum	totus	ADJ
me	ego	PRO
deo	deus	NN
subjugavi	subiugo	V
,	,	$,
in	in	AP
tantum	tantus	ADJ
,	,	$,
ut	ut	CON
tuae	tuus	PRO
quam	quam	CON
prae	prae	AP
omnibus	omnis	ADJ
dilexi	dilex	NN
abrenunciarem	abrenuntiaris	NN
filiae	filia	NN
,	,	$,
quo	qui	CON
abstinens	abstineo	V
conjugii	coniugium	NN
placerem	placeo	NN
virginis	virgo	NN
proli	prolus	NN
.	.	$.

accede	accedo	V
propius	propername	ADV
,	,	$,
ut	ut	CON
irruam	irruus	NE
in	in	AP
tuos	tuus	PRO
amplexus	amplexus	NN
.	.	$.

nunc	nunc	ADV
quidem	quidem	ADV
,	,	$,
nunc	nunc	ADV
cogor	cogor	ADJ
tibi	tu	PRO
detegere	detigeo	V
quod	quod	CON
ad	ad	ADV
tempus	tempus	NN
studebam	studeo	NN
velare	velo	V
.	.	$.

quid	quis	PRO
?	?	$.
id	is	PRO
videlicet	videlicet	ADV
,	,	$,
quod	quod	CON
mea	meus	PRO
tuaeque	tuus	PRO
natae	natus	NN
eidem	idem	PRO
quam	qui	PRO
elegisti	eligo	V
student	studeo	V
religioni	religio	NN
.	.	$.

gaudeo	gaudeus	V
.	.	$.

tantoque	tantus	NN
servandae	servo	ADJ
virginitatis	virginitas	NN
flagrant	flagro	V
amore	amor	NN
,	,	$,
ut	ut	CON
nec	nec	CON
minis	mina	NN
nec	nec	CON
blandimentis	blandimentum	NN
revocari	revoco	V
possint	possum	V
ab	ab	AP
intentione	intentio	NN
.	.	$.

perseverent	persevero	V
,	,	$,
exopto	exoptus	V
.	.	$.

introeamus	introeo	V
in	in	AP
palatium	palatium	NN
,	,	$,
ubi	ubi	CON
ipsae	ipse	PRO
commorantur	commoro	V
.	.	$.

praecede	praeces	NN
,	,	$,
sequar	sequar	NN
.	.	$.

ecce	ecce	ITJ
,	,	$,
occurrunt	occurro	V
cum	cum	CON
augusta	augustus	ADJ
helena	helena	NN
mei	meus	PRO
genitrice	genitrix	V
gloriosa	gloriosus	V
,	,	$,
omnibusque	omnis	ADJ
lacrymae	lacrima	NN
fluunt	fluo	V
prae	prae	AP
gaudio	gaudium	NN
.	.	$.

