token	lemma	pos
qui	qui	PRO
etiam	etiam	CON
juxta	iuxta	AP
infirmitatem	infirmitas	NN
humanae	humanus	ADJ
naturae	natura	NN
assumptam	assumo	V
patri	pater	NN
ait	aio	V
:	:	$.
si	si	CON
possibile	possibilis	ADJ
est	sum	V
,	,	$,
transeat	transeo	V
a	ab	AP
me	ego	PRO
calix	calix	NN
iste	iste	PRO
,	,	$,
verum	verum	ADV
tamen	tamen	ADV
non	non	ADV
sicut	sicut	CON
ego	ego	NE
volo	volo	V
,	,	$,
sed	sed	CON
sicut	sicut	CON
tu	tu	PRO
.	.	$.

magnam	magnus	ADJ
quippe	quippe	CON
mortis	mors	NN
passionem	passio	NN
anima	anima	NN
ejus	is	PRO
naturaliter	naturaliter	ADV
formidabat	formido	V
,	,	$,
nec	nec	CON
voluntarium	voluntarius	NN
ei	is	PRO
esse	sum	V
poterat	possum	V
quod	quod	CON
poenale	poenalis	ADJ
sciebat	scio	V
.	.	$.

de	de	AP
quo	quo	CON
cum	cum	CON
alibi	alibi	ADV
scriptum	scribo	V
sit	sum	V
:	:	$.
oblatus	oblatus	V
est	sum	V
,	,	$,
quia	quia	CON
ipse	ipse	PRO
voluit	volo	V
,	,	$,
aut	aut	CON
secundum	secundum	AP
divinitatis	divinitas	NN
naturam	natura	NN
accipiendum	accipio	V
est	sum	V
,	,	$,
in	in	AP
cujus	qui	PRO
voluntate	voluntas	NN
fuit	sum	V
illum	ille	PRO
assumptum	assumptus	NN
hominem	homo	NN
pati	patior	V
,	,	$,
aut	aut	CON
voluit	volo	V
dictum	dico	V
est	sum	V
pro	pro	AP
disposuit	dispono	V
,	,	$,
juxta	iuxta	AP
illud	ille	PRO
psalmistae	psalmista	NN
:	:	$.
quaecunque	quicumque	PRO
voluit	volo	V
fecit	facio	V
.	.	$.

constat	consto	V
itaque	itaque	CON
peccatum	peccatum	NN
nonnunquam	nonnumquam	NN
committi	committo	V
sine	sine	AP
mala	malus	ADJ
penitus	penitus	ADV
voluntate	voluntas	NN
,	,	$,
ut	ut	CON
ex	ex	AP
hoc	hic	PRO
liquidum	liquidus	NN
sit	sum	V
quod	quod	CON
peccatum	peccatum	NN
est	sum	V
voluntatem	voluntas	NN
non	non	ADV
dici	dico	V
.	.	$.

equidem	equides	NN
,	,	$,
inquies	inquies	V
,	,	$,
ita	ita	ADV
est	sum	V
ubi	ubi	CON
coacti	coactus	ADJ
peccamus	pecco	V
;	;	$.
sed	sed	CON
non	non	ADV
ita	ita	ADV
,	,	$,
ubi	ubi	CON
volentes	volens	V
:	:	$.
veluti	velut	ADV
si	si	CON
tale	talis	PRO
quid	quis	PRO
committere	committo	V
velimus	volo	V
,	,	$,
quod	quod	CON
nequaquam	nequaquam	ADV
debere	debeo	V
a	ab	AP
nobis	nos	PRO
committi	committo	V
scimus	scio	V
.	.	$.

ibi	ibi	ADV
quippe	quippe	CON
mala	malus	NN
illa	ille	PRO
voluntas	voluntas	NN
et	et	CON
peccatum	peccatum	NN
idem	idem	PRO
esse	sum	V
videtur	video	V
:	:	$.
verbi	verbum	NN
gratia	gratia	AP
,	,	$,
videt	video	V
aliquis	aliquis	PRO
mulierem	mulier	NN
et	et	CON
in	in	AP
concupiscentiam	concupiscentia	NN
incidit	incido	V
et	et	CON
delectatione	delectatio	NN
carnis	caro	NN
mens	mens	NN
ejus	is	PRO
tangitur	tango	V
,	,	$,
ut	ut	CON
ad	ad	ADV
turpitudinem	turpitudo	NN
coitus	coitus	NN
accendatur	accendo	V
.	.	$.

haec	hic	PRO
ergo	ergo	ADV
voluntas	voluntas	NN
et	et	CON
turpe	turpis	ADJ
desiderium	desiderium	NN
quid	quis	PRO
aliud	alius	PRO
,	,	$,
inquis	inquam	V
,	,	$,
est	sum	V
quam	quam	CON
peccatum	peccatum	NN
?	?	$.
respondeo	respondeo	NE
:	:	$.
quid	quis	PRO
si	si	CON
ista	iste	PRO
voluntas	voluntas	NN
temperantiae	temperantia	ADJ
virtute	virtus	NN
refrenetur	refreno	V
nec	nec	CON
tamen	tamen	ADV
exstinguatur	exstinguo	V
,	,	$,
ad	ad	AP
pugnam	pugna	NN
permaneat	permaneo	V
et	et	CON
ad	ad	AP
certamen	certamen	NN
persistat	persisto	V
nec	nec	ADV
deficiat	deficio	V
victa	vinco	ADJ
?	?	$.
(	(	$(
ubi	ubi	ADV
enim	enim	CON
pugna	pugna	NN
,	,	$,
si	si	CON
pugnandi	pugno	V
desit	desum	V
materia	materia	NN
?	?	$.
aut	aut	CON
unde	unde	ADV
praemium	praemium	NN
grande	grandis	ADJ
,	,	$,
si	si	CON
non	non	ADV
sit	sum	V
quod	quod	CON
toleremus	tolero	V
grave	grave	V
?	?	$.
)	)	$(
cum	cum	CON
certamen	certamen	NN
defuerit	desum	V
,	,	$,
non	non	ADV
jam	iam	ADV
superest	supersum	V
pugnare	pugno	V
,	,	$,
sed	sed	CON
praemium	praemium	NN
percipere	percipio	V
;	;	$.
hic	hic	PRO
autem	autem	CON
pugnando	pugno	V
certamus	certo	V
,	,	$,
ut	ut	CON
alibi	alibi	ADV
certaminis	certo	ADJ
triumphatores	triumphator	NN
corona	corona	NN
percipiamus	percipio	V
.	.	$.

ut	ut	CON
vero	vero	CON
pugna	pugna	NN
sit	sum	V
,	,	$,
hostem	hostis	NN
esse	sum	V
convenit	convenio	V
qui	qui	PRO
resistat	resisto	V
,	,	$,
non	non	ADV
qui	qui	PRO
prorsus	prorsus	ADV
deficiat	deficio	V
.	.	$.

haec	hic	PRO
vero	vero	CON
est	sum	V
nostra	noster	PRO
voluntas	voluntas	NN
mala	malum	ADJ
,	,	$,
de	de	AP
qua	quis	PRO
triumphamus	triumpho	V
,	,	$,
cum	cum	CON
eam	is	PRO
divinae	divinus	ADJ
subjugamus	subiugo	V
,	,	$,
nec	nec	CON
eam	is	PRO
prorsus	prorsus	ADV
exstinguimus	exstinguo	V
,	,	$,
ut	ut	CON
semper	semper	ADV
habeamus	habeo	V
contra	contra	AP
quam	qui	CON
dimicemus	dimico	V
.	.	$.

quid	quis	PRO
enim	enim	CON
magnum	magnus	ADJ
pro	pro	AP
deo	deus	NN
facimus	facio	V
,	,	$,
si	si	CON
nihil	nihil	PRO
nostrae	noster	PRO
voluntati	voluntas	NN
adversum	adversum	ADV
toleramus	tolero	V
,	,	$,
sed	sed	CON
magis	magis	ADV
quod	quod	CON
volumus	volo	V
implemus	impleo	V
?	?	$.
quis	quis	PRO
etenim	etenim	CON
nobis	nos	PRO
grates	grates	NN
habeat	habeo	V
,	,	$,
si	si	CON
in	in	AP
eo	is	PRO
quod	quod	CON
pro	pro	AP
ipso	ipse	PRO
nos	nos	PRO
facere	facio	V
dicimus	dico	V
,	,	$,
voluntatem	voluntas	NN
nostram	noster	PRO
impleamus	impleo	V
?	?	$.
aut	aut	CON
quid	quis	PRO
,	,	$,
inquies	inquies	V
,	,	$,
apud	apud	AP
deum	deus	NN
meremur	mereor	V
ex	ex	AP
eo	is	PRO
quod	quod	CON
volentes	volens	V
aut	aut	CON
inviti	invitus	ADJ
agimus	ago	V
?	?	$.
nihil	nihil	NN
certe	certe	ADV
respondeo	respondeo	V
:	:	$.
cum	cum	CON
ipse	ipse	PRO
animum	animus	NN
potius	potius	ADV
quam	quam	ADV
actionem	actio	NN
in	in	AP
remuneratione	remuneratio	NN
penset	penseo	V
,	,	$,
nec	nec	CON
quidquam	quisquam	PRO
ad	ad	ADV
meritum	meritus	NN
actio	actio	NN
addat	addo	V
sive	sive	CON
de	de	AP
bona	bonum	ADJ
,	,	$,
sive	sive	CON
de	de	AP
mala	malus	ADJ
voluntate	voluntas	NN
prodeat	prodeo	V
,	,	$,
sicut	sicut	CON
postmodum	postmodum	ADV
ostendemus	ostendo	V
.	.	$.

cum	cum	CON
vero	vero	CON
voluntatem	voluntas	NN
ejus	is	PRO
nostrae	noster	PRO
praeponimus	praepono	V
,	,	$,
ut	ut	CON
illius	ille	PRO
potius	potius	ADV
quam	quam	CON
nostram	noster	PRO
sequamur	sequor	V
,	,	$,
magnum	magnus	ADJ
apud	apud	AP
eum	is	PRO
meritum	meritus	NN
obtinemus	obtineo	V
;	;	$.
juxta	iuxta	AP
illam	ille	PRO
veritatis	veritas	NN
perfectionem	perfectio	NN
:	:	$.
non	non	ADV
veni	venio	V
facere	facio	V
voluntatem	voluntas	NN
meam	meus	PRO
,	,	$,
sed	sed	CON
ejus	is	PRO
qui	qui	PRO
misit	mitto	V
me	ego	PRO
.	.	$.

ad	ad	AP
quod	quod	CON
et	et	CON
nos	nos	PRO
exhortans	exhortor	V
ait	aio	V
:	:	$.
si	si	CON
quis	quis	PRO
venit	venio	V
ad	ad	AP
me	ego	PRO
,	,	$,
et	et	CON
non	non	ADV
odit	odi	V
patrem	pater	NN
,	,	$,
et	et	CON
matrem	mater	NN

.	.	$.
.	.	$.
.	.	$.

,	,	$,
adhuc	adhuc	ADV
autem	autem	CON
et	et	CON
animam	anima	NN
suam	suus	PRO
,	,	$,
non	non	ADV
est	sum	V
me	ego	PRO
dignus	dignus	ADJ
;	;	$.
hoc	hic	PRO
est	sum	V
,	,	$,
nisi	nisi	CON
suggestionibus	suggestio	NN
eorum	is	PRO
vel	vel	CON
propriae	proprius	ADJ
renuntiet	renuntio	V
voluntati	voluntas	NN
,	,	$,
et	et	CON
praeceptionibus	praeceptio	NN
meis	meus	PRO
se	sui	PRO
omnino	omnino	ADV
subjiciat	subicio	V
.	.	$.

sicut	sicut	CON
ergo	ergo	ADV
patrem	pater	NN
odire	odi	V
,	,	$,
non	non	ADV
perimere	perimo	V
jubemur	iubeo	V
:	:	$.
ita	ita	ADV
et	et	CON
voluntatem	voluntas	NN
nostram	noster	PRO
,	,	$,
ut	ut	CON
non	non	ADV
eam	is	PRO
sequamur	sequor	V
,	,	$,
non	non	ADV
ut	ut	CON
funditus	funditus	ADV
eam	is	PRO
destruamus	destruo	V
.	.	$.

qui	qui	PRO
enim	enim	CON
ait	aio	V
:	:	$.
post	post	ADV
concupiscentias	concupiscentia	NN
tuas	tuus	PRO
non	non	ADV
eas	eo	V
;	;	$.
et	et	CON
:	:	$.
a	ab	AP
voluntate	voluntas	NN
tua	tuus	PRO
avertere	averto	V
(	(	$(
ibid	ibide	ADV
.	.	$.

)	)	$(
,	,	$,
praecepit	praecipio	V
nos	nos	PRO
concupiscentias	concupiscentia	NN
nostras	noster	PRO
non	non	ADV
implere	impleo	V
,	,	$,
non	non	ADV
penitus	penitus	ADV
eis	is	PRO
carere	careo	V
.	.	$.

illud	ille	PRO
quippe	quippe	CON
vitiosum	vitiosus	V
est	sum	V
,	,	$,
hoc	hic	PRO
autem	autem	CON
infirmitati	infirmitas	NN
nostrae	noster	PRO
impossibile	impossibilis	ADJ
.	.	$.

non	non	ADV
itaque	itaque	CON
concupiscere	concupisco	V
mulierem	mulier	NN
,	,	$,
sed	sed	CON
concupiscentiae	concupiscentia	NN
consentire	consentio	V
peccatum	peccatum	NN
est	sum	V
;	;	$.
nec	nec	CON
voluntas	voluntas	NN
concubitus	concubio	V
,	,	$,
sed	sed	CON
voluntatis	voluntas	NN
consensus	consendo	NN
damnabilis	damnabilis	ADJ
est	sum	V
.	.	$.

quod	quod	CON
de	de	AP
luxuria	luxuria	NN
diximus	dico	V
,	,	$,
hoc	hic	PRO
et	et	CON
de	de	AP
gula	gula	NN
videamus	video	V
.	.	$.

transit	transeo	V
aliquis	aliquis	PRO
juxta	iuxta	AP
hortum	hortus	NN
alterius	alter	PRO
et	et	CON
conspectis	conspectus	ADJ
delectabilibus	delectabilis	NN
fructibus	fructus	NN
in	in	AP
concupiscentiam	concupiscentia	NN
eorum	is	PRO
incidit	incido	V
nec	nec	CON
tamen	tamen	ADV
concupiscentiae	concupiscentia	NN
suae	suus	PRO
consentit	consentio	V
,	,	$,
ut	ut	CON
inde	inde	ADV
aliquid	aliquis	PRO
furto	furtum	NN
vel	vel	CON
rapina	rapina	NN
auferat	aufero	V
,	,	$,
quanquam	quanquam	CON
delectatione	delectatio	NN
cibi	cibus	NN
in	in	AP
magnum	magnus	ADJ
desiderium	desiderium	NN
mens	mens	NN
ejus	is	PRO
sit	sum	V
accensa	accendo	V
.	.	$.

ubi	ubi	CON
autem	autem	CON
desiderium	desiderium	NN
,	,	$,
ibi	ibi	ADV
procul	procul	ADV
dubio	dubium	NN
voluntas	voluntas	NN
consistit	consisto	V
.	.	$.

desiderat	desidero	V
itaque	itaque	CON
fructus	fructus	NN
illius	ille	PRO
esum	esum	NN
in	in	AP
quo	qui	PRO
delectationem	delectatio	NN
esse	sum	V
non	non	ADV
dubitat	dubito	V
:	:	$.
ipsa	ipse	PRO
quippe	quippe	CON
suae	suus	PRO
infirmitatis	infirmitas	NN
natura	natura	NN
compellitur	compello	V
id	is	PRO
desiderare	desidero	V
quod	qui	CON
,	,	$,
inscio	inscio	V
domino	dominus	NN
vel	vel	CON
non	non	ADV
permittente	permitto	V
,	,	$,
non	non	ADV
licet	licet	CON
accipere	accipio	V
.	.	$.

desiderium	desiderium	NN
ille	ille	PRO
reprimit	reprimo	V
,	,	$,
non	non	ADV
exstinguit	exstinguo	V
;	;	$.
sed	sed	CON
quia	quia	CON
non	non	ADV
trahitur	traho	V
ad	ad	ADV
consensum	consensus	NN
,	,	$,
non	non	ADV
incurrit	incurro	V
peccatum	peccatum	NN
.	.	$.

quorsum	quorsum	NN
autem	autem	CON
ista	iste	PRO
?	?	$.
ut	ut	CON
denique	denique	ADV
pateat	pateo	V
in	in	AP
talibus	talis	PRO
ipsam	ipse	PRO
quoque	quoque	ADV
voluntatem	voluntas	NN
vel	vel	CON
desiderium	desiderium	NN
faciendi	facio	V
quod	quod	CON
non	non	ADV
licet	licet	V
nequaquam	nequaquam	ADV
dici	dico	V
peccatum	peccatum	NN
,	,	$,
sed	sed	CON
ipsum	ipse	PRO
potius	potius	ADV
,	,	$,
ut	ut	CON
diximus	dico	V
,	,	$,
consensum	consendo	V
.	.	$.

tunc	tunc	ADV
vero	vero	CON
consentimus	consentio	V
ei	is	PRO
quod	quod	CON
non	non	ADV
licet	licet	V
,	,	$,
cum	cum	CON
nos	nos	PRO
ab	ab	AP
ejus	is	PRO
perpetratione	perpetratio	NN
nequaquam	nequaquam	ADV
retrahimus	retraho	V
:	:	$.
parati	paro	V
penitus	penitus	ADV
,	,	$,
si	si	CON
daretur	do	V
facultas	facultas	NN
,	,	$,
illud	ille	PRO
perficere	perficio	V
.	.	$.

in	in	AP
hoc	hic	PRO
itaque	itaque	CON
proposito	propositum	NN
quisquis	quisquis	PRO
reperitur	reperio	V
,	,	$,
reatus	reatus	NN
ad	ad	ADV
peccati	peccatum	NN
augmentum	augmentum	NN
quidquam	quisquam	PRO
addit	addo	V
,	,	$,
sed	sed	CON
jam	iam	ADV
apud	apud	AP
deum	deus	NN
aeque	aeque	ADV
reus	reus	NN
est	sum	V
,	,	$,
qui	qui	PRO
ad	ad	ADV
hoc	hic	PRO
peragendum	perago	V
,	,	$,
quantum	quantum	ADV
valet	valeo	V
,	,	$,
nititur	nitor	V
,	,	$,
et	et	CON
quantum	quantum	ADV
in	in	AP
se	sui	PRO
est	sum	V
illud	ille	PRO
peragit	perago	V
,	,	$,
ac	ac	CON
si	si	CON
,	,	$,
ut	ut	CON
beatus	beatus	ADJ
augustinus	augustinus	NP
meminit	meminio	V
,	,	$,
in	in	AP
opere	opus	NN
quoque	quoque	ADV
ipso	ipse	PRO
esset	sum	V
deprehensus	deprehendo	V
.	.	$.

cum	cum	CON
autem	autem	CON
voluntas	voluntas	NN
peccatum	peccatum	NN
non	non	ADV
sit	sum	V
,	,	$,
et	et	CON
nonnunquam	nonnumquam	NN
inviti	invio	V
,	,	$,
ut	ut	CON
diximus	dico	V
,	,	$,
peccata	peccatum	NN
committamus	committo	V
,	,	$,
nonnulli	nonnullus	NN
tamen	tamen	ADV
omne	omnis	ADJ
peccatum	peccatum	NN
voluntarium	voluntarius	NN
esse	sum	V
dicunt	dico	V
:	:	$.
in	in	AP
quo	qui	PRO
et	et	CON
quamdam	quidam	PRO
differentiam	differentia	NN
peccati	peccatum	NN
a	ab	AP
voluntate	voluntas	NN
inveniunt	invenio	V
,	,	$,
cum	cum	CON
aliud	alius	PRO
voluntas	voluntas	NN
,	,	$,
aliud	alius	PRO
voluntarium	voluntarius	NN
dicatur	dico	V
,	,	$,
hoc	hic	PRO
est	sum	V
aliud	alius	PRO
voluntas	voluntas	NN
,	,	$,
aliud	alius	PRO
quod	quod	CON
per	per	AP
voluntatem	voluntas	NN
committitur	committo	V
.	.	$.

at	at	CON
vero	vero	CON
si	si	CON
peccatum	peccatum	NN
dicimus	dico	V
quod	quod	CON
proprie	proprius	ADJ
dici	dico	V
peccatum	peccatum	NN
praefati	praefatus	V
sumus	sum	V
,	,	$,
hoc	hic	PRO
est	sum	V
contemptum	contemptus	NN
dei	deus	NN
sive	sive	CON
consensum	consensus	NN
in	in	AP
eo	is	PRO
quod	quod	CON
credimus	credo	V
propter	propter	AP
deum	deus	NN
dimittendum	dimitto	V
,	,	$,
quomodo	quomodo	ADV
dicimus	dico	V
peccatum	peccatum	NN
esse	sum	V
voluntarium	voluntarium	NN
,	,	$,
hoc	hic	PRO
est	sum	V
nos	nos	PRO
velle	volo	V
deum	deus	NN
contemnere	contemno	V
,	,	$,
quod	quod	CON
est	sum	V
peccare	pecco	V
vel	vel	CON
deteriores	deterior	NN
fieri	fio	V
,	,	$,
aut	aut	CON
dignos	dignus	ADJ
damnatione	damnatio	NN
effici	efficio	V
?	?	$.
quamvis	quamvis	ADV
enim	enim	CON
velimus	volo	V
facere	facio	V
id	is	PRO
quod	quod	CON
debere	debeo	V
puniri	punio	V
scimus	scio	V
vel	vel	CON
unde	unde	ADV
puniri	punio	V
digni	dignus	ADJ
simus	sum	V
,	,	$,
non	non	ADV
tamen	tamen	ADV
puniri	punio	V
volumus	volo	V
:	:	$.
in	in	AP
hoc	hic	PRO
ipso	ipse	PRO
manifeste	manifeste	ADV
iniqui	iniquus	V
,	,	$,
quod	quod	CON
hoc	hic	PRO
volumus	volo	V
facere	facio	V
quod	quod	CON
est	sum	V
iniquum	iniquus	ADJ
,	,	$,
non	non	ADV
tamen	tamen	ADV
poenae	poena	NN
quae	qui	PRO
justa	iustus	V
est	sum	V
subire	subeo	V
volumus	volo	V
aequitatem	aequitas	NN
.	.	$.

displicet	displiceo	V
poena	poena	NN
quae	qui	PRO
justa	iustus	V
est	sum	V
;	;	$.
placet	placeo	V
actio	actio	NN
quae	qui	PRO
est	sum	V
injusta	iniustus	V
.	.	$.

saepe	saepe	ADV
etiam	etiam	CON
contingit	contingo	V
ut	ut	CON
cum	cum	CON
velimus	volo	V
concumbere	concumbo	V
cum	cum	CON
ea	is	PRO
quam	qui	PRO
scimus	scio	V
conjugatam	coniugo	NN
,	,	$,
specie	species	NN
illius	ille	PRO
illecti	illigo	NN
,	,	$,
nequaquam	nequaquam	ADV
tamen	tamen	ADV
adulterari	adultero	V
cum	cum	CON
ea	is	PRO
vellemus	volo	V
,	,	$,
quam	qui	PRO
esse	sum	V
conjugatam	coniugo	V
nollemus	nollo	V
.	.	$.

multi	multus	NN
e	ex	AP
contrario	contrarium	NN
sunt	sum	V
qui	qui	PRO
uxores	uxor	NN
potentum	potens	NN
ad	ad	AP
gloriam	gloria	NN
suam	suus	PRO
eo	is	PRO
magis	magis	ADV
appetunt	appeto	V
,	,	$,
quia	quia	CON
talium	talis	PRO
uxores	uxor	NN
sunt	sum	V
,	,	$,
quam	quam	ADV
si	si	CON
essent	sum	V
innuptae	innuptus	V
;	;	$.
magis	magis	ADV
adulterari	adultero	V
quam	quam	CON
fornicari	fornicor	V
cupiunt	cupio	V
,	,	$,
hoc	hic	PRO
est	sum	V
magis	magis	ADV
quam	quam	ADV
minus	minus	ADV
excedere	excedo	V
.	.	$.

sunt	sum	V
quos	qui	PRO
omnino	omnino	ADV
piget	pigo	V
in	in	AP
consensum	consensus	NN
concupiscentiae	concupiscentia	NN
vel	vel	CON
malam	malus	ADJ
voluntatem	voluntas	NN
trahi	traho	V
,	,	$,
et	et	CON
hoc	hic	PRO
ex	ex	AP
infirmitate	infirmitas	NN
carnis	caro	NN
velle	volo	V
coguntur	cogo	V
quod	quod	CON
nequaquam	nequaquam	ADV
vellent	volo	V
velle	volo	V
.	.	$.

quomodo	quomodo	ADV
ergo	ergo	ADV
hic	hic	PRO
consensus	consensus	NN
quem	qui	PRO
habere	habeo	V
non	non	ADV
volumus	volo	V
voluntarius	voluntarius	NN
dicetur	dico	V
,	,	$,
ut	ut	CON
secundum	secundum	AP
quosdam	quidam	PRO
,	,	$,
velut	velut	ADV
dictum	dico	V
est	sum	V
,	,	$,
omne	omnis	ADJ
peccatum	peccatum	NN
dicamus	dico	V
voluntarium	voluntarius	NN
,	,	$,
profecto	profecto	ADV
non	non	ADV
video	video	V
,	,	$,
nisi	nisi	CON
voluntarium	voluntarius	NN
intelligamus	intelligo	V
ad	ad	ADV
exclusionem	exclusio	NN
necessarii	necessarius	V
,	,	$,
cum	cum	CON
videlicet	videlicet	ADV
nullum	nullus	PRO
peccatum	peccatum	NN
inevitabile	inevitabilis	ADJ
sit	sum	V
.	.	$.

vel	vel	CON
voluntarium	voluntarius	NN
dicamus	dico	V
quod	quod	CON
ex	ex	AP
aliqua	aliqui	PRO
procedat	procedo	V
voluntate	voluntas	NN
.	.	$.

nam	nam	CON
,	,	$,
etsi	etsi	CON
ille	ille	PRO
qui	qui	PRO
coactus	coacio	V
dominum	dominus	NN
suum	suus	PRO
occidit	occido	V
,	,	$,
non	non	ADV
habuit	habeo	V
voluntatem	voluntas	NN
in	in	AP
occisione	occisio	NN
,	,	$,
id	is	PRO
tamen	tamen	ADV
ex	ex	AP
aliqua	aliqui	PRO
commisit	committo	V
voluntate	voluntas	NN
,	,	$,
cum	cum	CON
videlicet	videlicet	ADV
mortem	mors	NN
evadere	evado	V
vel	vel	CON
differre	differo	V
vellet	vello	V
.	.	$.

